"id","title","authors","date","days_ago","abstract","journal","pdf_url","openalex_pdf","europepmc_pdf","source","pdf_ok","pdf_blocked","pdf_file","pdf_mb","pdf_source"
"W7128809653","Ai-Augmented Management of Pharmacoresistant Insomnia and Restless Legs Syndrome in Park2 Parkinson’s Disease: an N-Of-1 Case Report Integrating Pharmacogenetics, Chronopharmacology, Digital Monitoring, and an Llm Co-Pilot","Stefano Scapigliati; Sabina De Innocentiis","2026-02-13",6,"<title>Abstract</title> We report a case of young-onset PARK2 Parkinson’s disease complicated by severe, persistent insomnia, restless legs syndrome (RLS), and REM sleep behavior disorder (RBD), refractory to multiple conventional strategies. The clinical course included features consistent with levodopa-related rebound and augmentation, culminating in a systemic crisis with near-total sleep deprivation and night eating syndrome (NES). An N-of-1 precision approach was implemented by combining pharmacogenetics, molecule- and time-specific repositioning of medications (chronopharmacology), and continuous monitoring using consumer wearable sleep metrics and continuous glucose monitoring (CGM). Crucially, the optimization was conducted within an iterative human–AI loop in which a large language model (LLM) acted as a cognitive co-pilot to integrate multiplexed data streams, surface interaction risks, and generate prioritized hypotheses that were then clinically validated and implemented under continuous neurologist supervision. Key steps included discontinuation of evening levodopa, a strict pre-dinner ‘gastric-sparing’ window on an empty stomach to optimize absorption, and an evening synergy between low-dose pramipexole, pregabalin, and clonazepam. From September 2025 to February 2026, monthly wearable estimates showed deep sleep increasing from 5–8 min to 42–43 min and REM sleep increasing from 7–10 min to 45–50 min. In parallel, metabolic markers improved (HbA1c 7.2% to 6.8%, ALT/GPT 61 to 34 U/L within 12 months), with a 3 kg weight loss. This case illustrates a pragmatic framework for AI-augmented clinical reasoning in a complex multimorbid patient, demonstrating a path from pharmacoresistance to sustained clinical improvement.",NA,"https://www.researchsquare.com/article/rs-8815425/latest.pdf",NA,NA,"openalex",TRUE,FALSE,"openalex_ai-augmented_managem_w7128809653.pdf",0.64,"original"
"W7125490762","An Improved Conventional Method for an AI-Based Assistance System Using Insomnia Participants","P. Komal; Gunnala Pavan; A. Hemalatha; V. Santosh Kumar; K. Karthick","2026-01-21",29,"",NA,NA,NA,NA,"openalex",FALSE,FALSE,NA,NA,NA
"W4416091671","Development of explainable machine learning-based prediction models of depression with mild and severe insomnia in middle-aged and elderly Chinese people","Ziyan Wang; Yuqin Zhou; Suitao Qi; Tao Yang; Kongfa Hu","2025-11-11",100,"",NA,NA,NA,NA,"openalex",FALSE,FALSE,NA,NA,NA
"W4414674266","Development and content validity analysis of artificial intelligence-generated Indonesian language insomnia questionnaire based on the International Classification of Sleep Disorders, Third Edition","Ilham Ikhtiar; Fidiana Fidiana; Wardah Rahmatul Islamiyah","2025-09-30",142,"Objectives: Application of artificial intelligence (AI) in the form of a large language model (LLM) in medicine, especially in the field of neurosomnology, is still limited. The generative ability of LLM can be used to develop a specific screening questionnaire in a specific language. In this study, we aimed to measure the ability of LLM to create a prototype, standardized questionnaire for the detection of insomnia in the Indonesian (ID) language based on the International Classification of Sleep Disorders, Third Edition (ICSD-3). Materials and Methods: Systematic prompting of generative pre-trained transformers 4.0-based LLM was done to create a Likert scale-based insomnia questionnaire set in ID. The Independent Expert Panel was established to assess the questionnaire items using Aiken V and content validity index (CVI) methods, as well as medical expert opinion for linguistic usage in the questionnaire. Results: LLM is able to generate a six-item insomnia questionnaire in ID. Content validity analysis with Aiken showed V value > 0.75 for all items. Question items number 1 and 2 yield a perfect score (V = 1), with the alternative form of item number 6 yielding the lowest score (V = 0.78). CVI analysis showed a value of 1 for scale-level CVI based on the average and a value of 1 for scale-level CVI based on the universal agreement, which indicates a high validity index. Independent feedback from the Expert Panel shows a requirement for linguistic revision despite evidence on content validity. Conclusion: AI is able to generate ID language and a Likert-scale insomnia questionnaire through a specified prompt based on ICSD-3. The AI-generated ID insomnia questionnaire is able to satisfy content validity criteria based on expert assessment.",NA,NA,"https://doi.org/10.25259/jnrp_401_2024",NA,"openalex",FALSE,FALSE,NA,NA,NA
